threshold,precision,recall,f1
0.41273778676986694,0.13872507722549846,0.946360153256705,0.2419789370560862
0.4127137362957001,0.1386861313868613,0.946360153256705,0.2419196865817826
0.4126715064048767,0.13864720740948638,0.946360153256705,0.24186046511627904
0.4125123918056488,0.13860830527497195,0.946360153256705,0.24180127263827703
0.4123838245868683,0.13856942496493688,0.946360153256705,0.24174210912649863
0.41236412525177,0.13853056646102074,0.946360153256705,0.24168297455968688
0.4123125672340393,0.13849172974488366,0.946360153256705,0.24162386891660553
0.4122663736343384,0.1384529147982063,0.946360153256705,0.24156479217603913
0.412073016166687,0.13841412160268982,0.946360153256705,0.24150574431679295
0.41189709305763245,0.13837535014005603,0.946360153256705,0.24144672531769307
0.4118667244911194,0.13833660039204704,0.946360153256705,0.2413877351575861
0.41181761026382446,0.13829787234042554,0.946360153256705,0.2413287738153395
0.41160568594932556,0.13825916596697452,0.946360153256705,0.24126984126984125
0.41154152154922485,0.13822048125349748,0.946360153256705,0.2412109375
0.4115012288093567,0.13818181818181818,0.946360153256705,0.24115206248474494
0.4113719165325165,0.13814317673378076,0.946360153256705,0.24109321620302585
0.41135621070861816,0.13810455689124965,0.946360153256705,0.24103439863381312
0.41135185956954956,0.13806595863610957,0.946360153256705,0.24097560975609758
0.411175400018692,0.13802738195026543,0.946360153256705,0.24091684954889053
0.4111683964729309,0.13798882681564245,0.946360153256705,0.2408581179912238
0.41116663813591003,0.13795029321418598,0.946360153256705,0.2407994150621496
0.41108447313308716,0.13791178112786154,0.946360153256705,0.24074074074074076
0.4109784960746765,0.13787329053865477,0.946360153256705,0.24068209500609014
0.41095027327537537,0.13783482142857142,0.946360153256705,0.24062347783731125
0.4107750356197357,0.13779637377963738,0.946360153256705,0.2405648892135379
0.4107687771320343,0.1377579475738985,0.946360153256705,0.24050632911392403
0.4107491374015808,0.1377195427934207,0.946360153256705,0.24044779751764422
0.4105280935764313,0.13768115942028986,0.946360153256705,0.24038929440389295
0.41039618849754333,0.13764279743661187,0.946360153256705,0.2403308197518852
0.41036728024482727,0.13760445682451253,0.946360153256705,0.240272373540856
0.4103614091873169,0.13756613756613756,0.946360153256705,0.24021395575006074
0.4103511869907379,0.13752783964365256,0.946360153256705,0.2401555663587749
0.41030779480934143,0.13748956303924298,0.946360153256705,0.24009720534629408
0.41024598479270935,0.13745130773511408,0.946360153256705,0.2400388726919339
0.41019412875175476,0.13741307371349096,0.946360153256705,0.23998056837503035
0.4101220369338989,0.13737486095661847,0.946360153256705,0.23992229237493928
0.4100984036922455,0.13733666944676118,0.946360153256705,0.2398640446710366
0.41006192564964294,0.13729849916620346,0.946360153256705,0.23980582524271848
0.4099577069282532,0.13726035009724924,0.946360153256705,0.23974763406940058
0.4098340570926666,0.13722222222222222,0.946360153256705,0.23968947113051917
0.40978944301605225,0.1371841155234657,0.946360153256705,0.23963133640552997
0.40975630283355713,0.13714602998334258,0.946360153256705,0.23957322987390886
0.4096479117870331,0.13710796558423535,0.946360153256705,0.2395151515151515
0.40938642621040344,0.13706992230854606,0.946360153256705,0.23945710130877362
0.4090995788574219,0.13703190013869626,0.946360153256705,0.2393990792343106
0.4090084433555603,0.136993899057127,0.946360153256705,0.2393410852713178
0.4087614417076111,0.13695591904629886,0.946360153256705,0.2392831193993703
0.4087130129337311,0.1369179600886918,0.946360153256705,0.23922518159806297
0.4086899161338806,0.1368800221668052,0.946360153256705,0.23916727184701037
0.40855443477630615,0.1368421052631579,0.946360153256705,0.23910939012584703
0.40840843319892883,0.136804209360288,0.946360153256705,0.23905153641422697
0.4083365499973297,0.13676633444075303,0.946360153256705,0.23899371069182387
0.4082655608654022,0.13672848048712982,0.946360153256705,0.23893591293833133
0.4080514907836914,0.1366906474820144,0.946360153256705,0.2388781431334623
0.4079931378364563,0.13665283540802212,0.946360153256705,0.23882040125694945
0.40794050693511963,0.13661504424778761,0.946360153256705,0.2387626872885452
0.40790891647338867,0.1365772739839646,0.946360153256705,0.23870500120802124
0.407817542552948,0.13653952459922608,0.946360153256705,0.23864734299516907
0.407764196395874,0.13650179607626417,0.946360153256705,0.23858971262979956
0.40764743089675903,0.13646408839779006,0.946360153256705,0.2385321100917431
0.4075816869735718,0.1364264015465341,0.946360153256705,0.2384745353608496
0.4075583219528198,0.13666482606294864,0.9482758620689655,0.2388996138996139
0.4075564742088318,0.1366271046094397,0.9482758620689655,0.2388419782870929
0.40755411982536316,0.13658940397350994,0.9482758620689655,0.23878437047756876
0.4075464606285095,0.13655172413793104,0.9482758620689655,0.2387267904509284
0.40737780928611755,0.13651406508549366,0.9482758620689655,0.2386692381870781
0.4072577953338623,0.13647642679900746,0.9482758620689655,0.23861171366594364
0.40724363923072815,0.136438809261301,0.9482758620689655,0.23855421686746991
0.40722817182540894,0.13640121245522183,0.9482758620689655,0.23849674777162128
0.40702158212661743,0.13636363636363635,0.9482758620689655,0.23843930635838145
0.4068641662597656,0.1363260809694299,0.9482758620689655,0.2383818926077534
0.40683862566947937,0.1362885462555066,0.9482758620689655,0.23832450649975928
0.4066660404205322,0.13625103220478943,0.9482758620689655,0.2382671480144404
0.40649548172950745,0.13621353880022014,0.9482758620689655,0.23820981713185752
0.40617915987968445,0.1361760660247593,0.9482758620689655,0.23815251383209046
0.4060537815093994,0.13613861386138615,0.9482758620689655,0.23809523809523808
0.40597403049468994,0.1361011822930987,0.9482758620689655,0.2380379899014186
0.40595218539237976,0.1360637713029137,0.9482758620689655,0.23798076923076922
0.4059094786643982,0.13602638087386645,0.9482758620689655,0.2379235760634463
0.4058111011981964,0.13598901098901098,0.9482758620689655,0.2378664103796252
0.4058067500591278,0.13595166163141995,0.9482758620689655,0.23780927215950037
0.40566056966781616,0.13591433278418452,0.9482758620689655,0.23775216138328534
0.4055293798446655,0.1358770244304145,0.9482758620689655,0.23769507803121245
0.4052466154098511,0.1358397365532382,0.9482758620689655,0.23763802208353338
0.4051656424999237,0.13580246913580246,0.9482758620689655,0.2375809935205184
0.40499937534332275,0.13576522216127263,0.9482758620689655,0.2375239923224568
0.4047583043575287,0.13572799561283247,0.9482758620689655,0.23746701846965698
0.40457209944725037,0.1356907894736842,0.9482758620689655,0.23741007194244604
0.40444308519363403,0.13565360372704852,0.9482758620689655,0.23735315272117
0.40442001819610596,0.13561643835616438,0.9482758620689655,0.23729626078619365
0.40437614917755127,0.13557929334428923,0.9482758620689655,0.23723939611790076
0.4043506681919098,0.1355421686746988,0.9482758620689655,0.23718255869669386
0.40432748198509216,0.1355050643306871,0.9482758620689655,0.237125748502994
0.4042969048023224,0.1354679802955665,0.9482758620689655,0.23706896551724135
0.40422436594963074,0.1354309165526676,0.9482758620689655,0.23701220971989467
0.4040396511554718,0.13539387308533918,0.9482758620689655,0.2369554810914313
0.403916597366333,0.13535684987694832,0.9482758620689655,0.23689877961234745
0.40389522910118103,0.13531984691088025,0.9482758620689655,0.23684210526315785
0.4038406312465668,0.1352828641705384,0.9482758620689655,0.23678545802439607
0.4037851393222809,0.13524590163934427,0.9482758620689655,0.23672883787661406
0.4034995436668396,0.1352089593007375,0.9482758620689655,0.23667224480038251
0.4034900367259979,0.13517203713817585,0.9482758620689655,0.2366156787762906
0.4034838378429413,0.13513513513513514,0.9482758620689655,0.23655913978494625
0.4034814238548279,0.13509825327510916,0.9482758620689655,0.2365026278069756
0.4034799039363861,0.13506139154160982,0.9482758620689655,0.2364461428230236
0.40346989035606384,0.13502454991816695,0.9482758620689655,0.2363896848137536
0.4032348096370697,0.13498772838832834,0.9482758620689655,0.23633325375984726
0.40314170718193054,0.13495092693565977,0.9482758620689655,0.23627684964200482
0.4031326472759247,0.1349141455437449,0.9482758620689655,0.23622047244094488
0.40290385484695435,0.13487738419618528,0.9482758620689655,0.2361641221374046
0.4027242362499237,0.1348406428766004,0.9482758620689655,0.23610779871213927
0.40268924832344055,0.13480392156862744,0.9482758620689655,0.23605150214592277
0.40251588821411133,0.13476722025592158,0.9482758620689655,0.23599523241954706
0.4023030698299408,0.1347305389221557,0.9482758620689655,0.23593898951382267
0.40224212408065796,0.1346938775510204,0.9482758620689655,0.23588277340957828
0.40216222405433655,0.13465723612622416,0.9482758620689655,0.23582658408766077
0.4020453691482544,0.13462061463149305,0.9482758620689655,0.23577042152893543
0.40202397108078003,0.13458401305057097,0.9482758620689655,0.23571428571428574
0.40197911858558655,0.13454743136721936,0.9482758620689655,0.23565817662461316
0.40161508321762085,0.13451086956521738,0.9482758620689655,0.23560209424083772
0.40154606103897095,0.13447432762836187,0.9482758620689655,0.2355460385438972
0.40141767263412476,0.1347093970668115,0.9501915708812261,0.23596574690770697
0.4013550281524658,0.13467282106978007,0.9501915708812261,0.23590963139120097
0.40134936571121216,0.13463626492942454,0.9501915708812261,0.2358535425582501
0.40125057101249695,0.13487109905020353,0.9521072796934866,0.23627287853577372
0.4012168347835541,0.13483450895279436,0.9521072796934866,0.2362167300380228
0.40111294388771057,0.13479793870355303,0.9521072796934866,0.23616060822047996
0.40103211998939514,0.13476138828633405,0.9521072796934866,0.236104513064133
0.400988906621933,0.1347248576850095,0.9521072796934866,0.23604844454998813
0.40092724561691284,0.13468834688346884,0.9521072796934866,0.23599240265906937
0.40090999007225037,0.13465185586561906,0.9521072796934866,0.23593638737241868
0.4008679687976837,0.1346153846153846,0.9521072796934866,0.23588039867109634
0.40083417296409607,0.1345789331167073,0.9521072796934866,0.23582443653618032
0.4005778431892395,0.13454250135354628,0.9521072796934866,0.23576850094876664
0.40052422881126404,0.1345060893098782,0.9521072796934866,0.23571259188996915
0.4004736542701721,0.13446969696969696,0.9521072796934866,0.2356567093409198
0.4004216492176056,0.1344333243170138,0.9521072796934866,0.23560085328276845
0.40030938386917114,0.1343969713358572,0.9521072796934866,0.23554502369668243
0.4002232849597931,0.13436063801027304,0.9521072796934866,0.2354892205638474
0.40018075704574585,0.1343243243243243,0.9521072796934866,0.23543344386546658
0.40000274777412415,0.13428803026209132,0.9521072796934866,0.2353776935827611
0.3998865485191345,0.13425175580767154,0.9521072796934866,0.23532196969696972
0.3996469974517822,0.1342155009451796,0.9521072796934866,0.23526627218934915
0.3996116518974304,0.1341792656587473,0.9521072796934866,0.23521060104117372
0.39946094155311584,0.13414304993252363,0.9521072796934866,0.23515495623373553
0.399353951215744,0.13410685375067458,0.9521072796934866,0.23509933774834435
0.3992941677570343,0.13407067709738332,0.9521072796934866,0.23504374556632773
0.39929285645484924,0.13403451995685006,0.9521072796934866,0.2349881796690308
0.39924323558807373,0.133998382313292,0.9521072796934866,0.2349326400378161
0.3991715610027313,0.1339622641509434,0.9521072796934866,0.23487712665406424
0.3991657793521881,0.1339261654540555,0.9521072796934866,0.23482163949917315
0.39908599853515625,0.13389008620689655,0.9521072796934866,0.23476617855455834
0.3989008963108063,0.13385402639375168,0.9521072796934866,0.23471074380165288
0.3988233506679535,0.133817985998923,0.9521072796934866,0.23465533522190746
0.3985040783882141,0.13378196500672948,0.9521072796934866,0.23459995279679016
0.3982933461666107,0.133745963401507,0.9521072796934866,0.2345445965077867
0.39825117588043213,0.1337099811676083,0.9521072796934866,0.23448926633640008
0.398136168718338,0.1336740182894029,0.9521072796934866,0.23443396226415092
0.3981282413005829,0.13363807475127723,0.9521072796934866,0.23437868427257721
0.3980819880962372,0.1336021505376344,0.9521072796934866,0.23432343234323436
0.39804884791374207,0.13356624563289438,0.9521072796934866,0.23426820645769503
0.3979915380477905,0.13353036002149382,0.9521072796934866,0.23421300659754946
0.3979170024394989,0.1334944936878861,0.9521072796934866,0.23415783274440516
0.397859126329422,0.13345864661654136,0.9521072796934866,0.23410268487988695
0.39765483140945435,0.1334228187919463,0.9521072796934866,0.2340475629856369
0.39761248230934143,0.1333870101986044,0.9521072796934866,0.23399246704331456
0.3973545432090759,0.13335122082103568,0.9521072796934866,0.23393739703459634
0.39735445380210876,0.1333154506437768,0.9521072796934866,0.23388235294117646
0.39731693267822266,0.13327969965138106,0.9521072796934866,0.23382733474476597
0.39728623628616333,0.13324396782841824,0.9521072796934866,0.23377234242709316
0.3970598876476288,0.13320825515947468,0.9521072796934866,0.23371737596990363
0.39697518944740295,0.13317256162915328,0.9521072796934866,0.23366243535496006
0.39695918560028076,0.1331368872220734,0.9521072796934866,0.23360752056404233
0.3969372510910034,0.1331012319228709,0.9521072796934866,0.23355263157894737
0.3969348669052124,0.13306559571619814,0.9521072796934866,0.23349776838148936
0.39686718583106995,0.13302997858672377,0.9521072796934866,0.23344293095349933
0.3968426585197449,0.13299438051913298,0.9521072796934866,0.23338811927682554
0.3968295156955719,0.13295880149812733,0.9521072796934866,0.2333333333333333
0.3968104124069214,0.13292324150842472,0.9521072796934866,0.233278573104905
0.3968034088611603,0.13288770053475935,0.9521072796934866,0.23322383857343967
0.39673250913619995,0.13285217856188186,0.9521072796934866,0.23316912972085388
0.39661386609077454,0.13281667557455906,0.9521072796934866,0.2331144465290807
0.3965959846973419,0.13278119155757415,0.9521072796934866,0.23305978898007038
0.39650848507881165,0.1327457264957265,0.9521072796934866,0.23300515705578995
0.3964839279651642,0.13271028037383178,0.9521072796934866,0.2329505507382236
0.3964814841747284,0.13267485317672184,0.9521072796934866,0.23289597000937207
0.39640429615974426,0.13290632506004804,0.9540229885057471,0.23330990864371048
0.3960762321949005,0.1328708644610459,0.9540229885057471,0.2332552693208431
