threshold,tp,fp,fn,precision,recall,f1
0.9835110903,326,8,575,0.9760479042,0.3618201998,0.5279352227
0.9834960699,327,8,574,0.9761194030,0.3629300777,0.5291262136
0.9834957719,328,8,573,0.9761904762,0.3640399556,0.5303152789
0.9834842086,328,9,573,0.9732937685,0.3640399556,0.5298869144
0.9834780097,329,9,572,0.9733727811,0.3651498335,0.5310734463
0.9834557176,330,9,571,0.9734513274,0.3662597114,0.5322580645
0.9834393859,331,9,570,0.9735294118,0.3673695893,0.5334407736
0.9834338427,332,9,569,0.9736070381,0.3684794673,0.5346215781
0.9834312797,333,9,568,0.9736842105,0.3695893452,0.5358004827
0.9834198952,334,9,567,0.9737609329,0.3706992231,0.5369774920
0.9834110141,335,9,566,0.9738372093,0.3718091010,0.5381526104
0.9834090471,336,9,565,0.9739130435,0.3729189789,0.5393258427
0.9834037423,337,9,564,0.9739884393,0.3740288568,0.5404971933
0.9833986759,338,9,563,0.9740634006,0.3751387347,0.5416666667
0.9833936095,339,9,562,0.9741379310,0.3762486127,0.5428342674
0.9833662510,340,9,561,0.9742120344,0.3773584906,0.5440000000
0.9833501577,341,9,560,0.9742857143,0.3784683685,0.5451638689
0.9833297133,342,9,559,0.9743589744,0.3795782464,0.5463258786
0.9833095670,343,9,558,0.9744318182,0.3806881243,0.5474860335
0.9833067060,344,9,557,0.9745042493,0.3817980022,0.5486443381
0.9832900763,345,9,556,0.9745762712,0.3829078801,0.5498007968
0.9832899570,346,9,555,0.9746478873,0.3840177580,0.5509554140
0.9832808375,347,9,554,0.9747191011,0.3851276360,0.5521081941
0.9832710624,348,9,553,0.9747899160,0.3862375139,0.5532591415
0.9832522869,349,9,552,0.9748603352,0.3873473918,0.5544082605
0.9831801653,350,9,551,0.9749303621,0.3884572697,0.5555555556
0.9831600785,351,9,550,0.9750000000,0.3895671476,0.5567010309
0.9831578732,352,9,549,0.9750692521,0.3906770255,0.5578446910
0.9831503034,353,9,548,0.9751381215,0.3917869034,0.5589865400
0.9831368327,354,9,547,0.9752066116,0.3928967814,0.5601265823
0.9831013083,355,9,546,0.9752747253,0.3940066593,0.5612648221
0.9830331206,356,9,545,0.9753424658,0.3951165372,0.5624012638
0.9829876423,357,9,544,0.9754098361,0.3962264151,0.5635359116
0.9829688668,358,9,543,0.9754768392,0.3973362930,0.5646687697
0.9829500914,359,9,542,0.9755434783,0.3984461709,0.5657998424
0.9829354286,360,9,541,0.9756097561,0.3995560488,0.5669291339
0.9829338193,361,9,540,0.9756756757,0.4006659267,0.5680566483
0.9829294682,362,9,539,0.9757412399,0.4017758047,0.5691823899
0.9829224348,363,9,538,0.9758064516,0.4028856826,0.5703063629
0.9829056263,364,9,537,0.9758713137,0.4039955605,0.5714285714
0.9828926325,365,9,536,0.9759358289,0.4051054384,0.5725490196
0.9828839898,366,9,535,0.9760000000,0.4062153163,0.5736677116
0.9828696847,367,9,534,0.9760638298,0.4073251942,0.5747846515
0.9828577042,368,9,533,0.9761273210,0.4084350721,0.5758998435
0.9828360677,369,9,532,0.9761904762,0.4095449501,0.5770132916
0.9828243256,370,9,531,0.9762532982,0.4106548280,0.5781250000
0.9827882648,371,9,530,0.9763157895,0.4117647059,0.5792349727
0.9827679992,372,9,529,0.9763779528,0.4128745838,0.5803432137
0.9827561378,373,9,528,0.9764397906,0.4139844617,0.5814497272
0.9827237129,374,9,527,0.9765013055,0.4150943396,0.5825545171
0.9827108979,375,9,526,0.9765625000,0.4162042175,0.5836575875
0.9826322794,376,9,525,0.9766233766,0.4173140954,0.5847589425
0.9826310277,377,9,524,0.9766839378,0.4184239734,0.5858585859
0.9826284647,378,9,523,0.9767441860,0.4195338513,0.5869565217
0.9826176763,379,9,522,0.9768041237,0.4206437292,0.5880527541
0.9826111197,380,9,521,0.9768637532,0.4217536071,0.5891472868
0.9825966954,381,9,520,0.9769230769,0.4228634850,0.5902401239
0.9825853109,382,9,519,0.9769820972,0.4239733629,0.5913312693
0.9825592041,383,9,518,0.9770408163,0.4250832408,0.5924207270
0.9825368524,384,9,517,0.9770992366,0.4261931188,0.5935085008
0.9825339913,385,9,516,0.9771573604,0.4273029967,0.5945945946
0.9825267196,386,9,515,0.9772151899,0.4284128746,0.5956790123
0.9825223684,387,9,514,0.9772727273,0.4295227525,0.5967617579
0.9825114608,388,9,513,0.9773299748,0.4306326304,0.5978428351
0.9825038314,389,9,512,0.9773869347,0.4317425083,0.5989222479
0.9824862480,390,9,511,0.9774436090,0.4328523862,0.6000000000
0.9824694395,391,9,510,0.9775000000,0.4339622642,0.6010760953
0.9824619889,392,9,509,0.9775561097,0.4350721421,0.6021505376
0.9824541211,393,9,508,0.9776119403,0.4361820200,0.6032233308
0.9824280143,394,9,507,0.9776674938,0.4372918979,0.6042944785
0.9824166298,395,9,506,0.9777227723,0.4384017758,0.6053639847
0.9823333621,396,9,505,0.9777777778,0.4395116537,0.6064318530
0.9822800756,397,9,504,0.9778325123,0.4406215316,0.6074980872
0.9822751284,397,10,504,0.9754299754,0.4406215316,0.6070336391
0.9822708964,398,10,503,0.9754901961,0.4417314095,0.6080977846
0.9822122455,399,10,502,0.9755501222,0.4428412875,0.6091603053
0.9821975827,400,10,501,0.9756097561,0.4439511654,0.6102212052
0.9821867943,401,10,500,0.9756690998,0.4450610433,0.6112804878
