threshold,tp,fp,fn,precision,recall,f1
0.0120033585,638,202,38,0.7595238095,0.9437869822,0.8416886544
0.0119768763,638,203,38,0.7586206897,0.9437869822,0.8411338167
0.0119062066,638,204,38,0.7577197150,0.9437869822,0.8405797101
0.0118451323,638,205,38,0.7568208778,0.9437869822,0.8400263331
0.0117423544,639,205,37,0.7571090047,0.9452662722,0.8407894737
0.0116991168,640,205,36,0.7573964497,0.9467455621,0.8415516108
0.0115829306,641,205,35,0.7576832151,0.9482248521,0.8423127464
0.0115459757,641,206,35,0.7567886659,0.9482248521,0.8417596848
0.0114951869,642,206,34,0.7570754717,0.9497041420,0.8425196850
0.0111920340,642,207,34,0.7561837456,0.9497041420,0.8419672131
0.0110884318,642,208,34,0.7552941176,0.9497041420,0.8414154653
0.0110689709,642,209,34,0.7544065805,0.9497041420,0.8408644401
0.0106489444,642,210,34,0.7535211268,0.9497041420,0.8403141361
0.0105020264,642,211,34,0.7526377491,0.9497041420,0.8397645520
0.0104717789,643,211,33,0.7529274005,0.9511834320,0.8405228758
0.0103901578,643,212,33,0.7520467836,0.9511834320,0.8399738733
0.0103825862,644,212,32,0.7523364486,0.9526627219,0.8407310705
0.0103421593,645,212,31,0.7526254376,0.9541420118,0.8414872798
0.0103124510,645,213,31,0.7517482517,0.9541420118,0.8409387223
0.0100939926,645,214,31,0.7508731083,0.9541420118,0.8403908795
0.0100356694,645,215,31,0.7500000000,0.9541420118,0.8398437500
0.0099598076,645,216,31,0.7491289199,0.9541420118,0.8392973325
0.0099457586,645,217,31,0.7482598608,0.9541420118,0.8387516255
0.0099440580,645,218,31,0.7473928158,0.9541420118,0.8382066277
0.0093872091,645,219,31,0.7465277778,0.9541420118,0.8376623377
0.0093528507,645,220,31,0.7456647399,0.9541420118,0.8371187541
0.0093474574,645,221,31,0.7448036952,0.9541420118,0.8365758755
0.0093452409,646,221,30,0.7450980392,0.9556213018,0.8373298769
0.0090030069,647,221,29,0.7453917051,0.9571005917,0.8380829016
0.0089924252,647,222,29,0.7445339471,0.9571005917,0.8375404531
0.0088543072,647,223,29,0.7436781609,0.9571005917,0.8369987063
0.0088200336,648,223,28,0.7439724455,0.9585798817,0.8377504848
0.0087529765,649,223,27,0.7442660550,0.9600591716,0.8385012920
0.0087297522,649,224,27,0.7434135166,0.9600591716,0.8379599742
0.0087077534,649,225,27,0.7425629291,0.9600591716,0.8374193548
0.0087005747,649,226,27,0.7417142857,0.9600591716,0.8368794326
0.0086815404,649,227,27,0.7408675799,0.9600591716,0.8363402062
0.0084851710,649,228,27,0.7400228050,0.9600591716,0.8358016742
0.0082259150,649,229,27,0.7391799544,0.9600591716,0.8352638353
0.0081507349,650,229,26,0.7394766780,0.9615384615,0.8360128617
0.0079620965,650,230,26,0.7386363636,0.9615384615,0.8354755784
0.0078853117,650,231,26,0.7377979569,0.9615384615,0.8349389852
0.0076795761,650,232,26,0.7369614512,0.9615384615,0.8344030809
0.0076086163,651,232,25,0.7372593431,0.9630177515,0.8351507377
0.0074830102,651,233,25,0.7364253394,0.9630177515,0.8346153846
0.0074401428,651,234,25,0.7355932203,0.9630177515,0.8340807175
0.0073262802,652,234,24,0.7358916479,0.9644970414,0.8348271447
0.0073034661,652,235,24,0.7350620068,0.9644970414,0.8342930262
0.0072180764,652,236,24,0.7342342342,0.9644970414,0.8337595908
0.0071195415,653,236,23,0.7345331834,0.9659763314,0.8345047923
0.0070579587,653,237,23,0.7337078652,0.9659763314,0.8339719029
0.0070136185,653,238,23,0.7328843996,0.9659763314,0.8334396937
0.0070056561,653,239,23,0.7320627803,0.9659763314,0.8329081633
0.0069718491,653,240,23,0.7312430011,0.9659763314,0.8323773104
0.0069483304,653,241,23,0.7304250559,0.9659763314,0.8318471338
0.0069440878,653,242,23,0.7296089385,0.9659763314,0.8313176321
0.0068893968,653,243,23,0.7287946429,0.9659763314,0.8307888041
0.0068451487,653,244,23,0.7279821628,0.9659763314,0.8302606484
0.0065590148,653,245,23,0.7271714922,0.9659763314,0.8297331639
0.0065569454,653,246,23,0.7263626251,0.9659763314,0.8292063492
0.0065539712,654,246,22,0.7266666667,0.9674556213,0.8299492386
0.0065392768,654,247,22,0.7258601554,0.9674556213,0.8294229550
0.0065223663,655,247,21,0.7261640798,0.9689349112,0.8301647655
0.0065149302,656,247,20,0.7264673311,0.9704142012,0.8309056365
0.0065111718,656,248,20,0.7256637168,0.9704142012,0.8303797468
0.0063877096,656,249,20,0.7248618785,0.9704142012,0.8298545225
0.0063543417,656,250,20,0.7240618102,0.9704142012,0.8293299621
0.0063230712,656,251,20,0.7232635061,0.9704142012,0.8288060644
0.0062054754,656,252,20,0.7224669604,0.9704142012,0.8282828283
0.0061926204,656,253,20,0.7216721672,0.9704142012,0.8277602524
0.0061519104,656,254,20,0.7208791209,0.9704142012,0.8272383354
0.0060481895,656,255,20,0.7200878156,0.9704142012,0.8267170762
0.0059214062,656,256,20,0.7192982456,0.9704142012,0.8261964736
0.0059106261,656,257,20,0.7185104053,0.9704142012,0.8256765261
0.0058571748,656,258,20,0.7177242888,0.9704142012,0.8251572327
0.0058490816,656,259,20,0.7169398907,0.9704142012,0.8246385921
0.0057888459,656,260,20,0.7161572052,0.9704142012,0.8241206030
0.0057770438,656,261,20,0.7153762268,0.9704142012,0.8236032643
0.0057715359,656,262,20,0.7145969499,0.9704142012,0.8230865747
0.0057655079,656,263,20,0.7138193689,0.9704142012,0.8225705329
0.0057440698,656,264,20,0.7130434783,0.9704142012,0.8220551378
0.0057039140,656,265,20,0.7122692725,0.9704142012,0.8215403882
0.0056822631,656,266,20,0.7114967462,0.9704142012,0.8210262829
0.0055469228,656,267,20,0.7107258938,0.9704142012,0.8205128205
0.0054907352,656,268,20,0.7099567100,0.9704142012,0.8200000000
0.0054816813,656,269,20,0.7091891892,0.9704142012,0.8194878201
0.0053246664,656,270,20,0.7084233261,0.9704142012,0.8189762797
0.0052766069,656,271,20,0.7076591154,0.9704142012,0.8184653774
0.0052672941,657,271,19,0.7079741379,0.9718934911,0.8192019950
0.0052234447,657,272,19,0.7072120560,0.9718934911,0.8186915888
0.0052020266,657,273,19,0.7064516129,0.9718934911,0.8181818182
0.0050604185,657,274,19,0.7056928034,0.9718934911,0.8176726820
0.0050399709,657,275,19,0.7049356223,0.9718934911,0.8171641791
0.0050222147,657,276,19,0.7041800643,0.9718934911,0.8166563083
0.0050032339,657,277,19,0.7034261242,0.9718934911,0.8161490683
0.0049439003,658,277,18,0.7037433155,0.9733727811,0.8168839230
0.0049277642,659,277,17,0.7040598291,0.9748520710,0.8176178660
0.0049078786,659,278,17,0.7033084312,0.9748520710,0.8171109733
0.0048588072,659,279,17,0.7025586354,0.9748520710,0.8166047088
0.0048466329,659,280,17,0.7018104366,0.9748520710,0.8160990712
0.0048407628,659,281,17,0.7010638298,0.9748520710,0.8155940594
0.0047773756,660,281,16,0.7013815090,0.9763313609,0.8163265306
0.0047752312,660,282,16,0.7006369427,0.9763313609,0.8158220025
0.0047182753,660,283,16,0.6998939555,0.9763313609,0.8153180976
0.0047132103,660,284,16,0.6991525424,0.9763313609,0.8148148148
0.0046660504,660,285,16,0.6984126984,0.9763313609,0.8143121530
0.0046513556,660,286,16,0.6976744186,0.9763313609,0.8138101110
0.0045935102,660,287,16,0.6969376980,0.9763313609,0.8133086876
0.0045807078,660,288,16,0.6962025316,0.9763313609,0.8128078818
0.0045713158,661,288,15,0.6965226554,0.9778106509,0.8135384615
0.0045641311,661,289,15,0.6957894737,0.9778106509,0.8130381304
0.0045362902,661,290,15,0.6950578339,0.9778106509,0.8125384143
0.0045032082,661,291,15,0.6943277311,0.9778106509,0.8120393120
0.0044310805,661,292,15,0.6935991605,0.9778106509,0.8115408226
0.0043682740,661,293,15,0.6928721174,0.9778106509,0.8110429448
0.0043400964,661,294,15,0.6921465969,0.9778106509,0.8105456775
0.0042635617,662,294,14,0.6924686192,0.9792899408,0.8112745098
0.0042569628,662,295,14,0.6917450366,0.9792899408,0.8107777097
0.0042215232,662,296,14,0.6910229645,0.9792899408,0.8102815177
0.0042049885,662,297,14,0.6903023983,0.9792899408,0.8097859327
0.0041872375,662,298,14,0.6895833333,0.9792899408,0.8092909535
0.0041856868,663,298,13,0.6899063476,0.9807692308,0.8100183262
0.0041257590,663,299,13,0.6891891892,0.9807692308,0.8095238095
0.0041130143,663,300,13,0.6884735202,0.9807692308,0.8090298963
0.0040547191,663,301,13,0.6877593361,0.9807692308,0.8085365854
0.0040451717,664,301,12,0.6880829016,0.9822485207,0.8092626447
0.0040302780,664,302,12,0.6873706004,0.9822485207,0.8087697929
0.0040252525,664,303,12,0.6866597725,0.9822485207,0.8082775411
0.0040169153,664,304,12,0.6859504132,0.9822485207,0.8077858881
0.0039950358,664,305,12,0.6852425181,0.9822485207,0.8072948328
0.0039926860,664,306,12,0.6845360825,0.9822485207,0.8068043742
0.0039926553,664,307,12,0.6838311020,0.9822485207,0.8063145112
0.0039868322,664,308,12,0.6831275720,0.9822485207,0.8058252427
0.0039679087,664,309,12,0.6824254882,0.9822485207,0.8053365676
0.0039478680,664,310,12,0.6817248460,0.9822485207,0.8048484848
0.0039198156,664,311,12,0.6810256410,0.9822485207,0.8043609933
0.0039017107,664,312,12,0.6803278689,0.9822485207,0.8038740920
0.0038544957,664,313,12,0.6796315251,0.9822485207,0.8033877798
0.0038485753,664,314,12,0.6789366053,0.9822485207,0.8029020556
0.0038455203,665,314,11,0.6792645557,0.9837278107,0.8036253776
0.0038175972,666,314,10,0.6795918367,0.9852071006,0.8043478261
0.0038168847,667,314,9,0.6799184506,0.9866863905,0.8050694025
0.0037427351,667,315,9,0.6792260692,0.9866863905,0.8045838359
0.0036907976,668,315,8,0.6795523906,0.9881656805,0.8053044002
0.0036850160,668,316,8,0.6788617886,0.9881656805,0.8048192771
0.0036812171,669,316,7,0.6791878173,0.9896449704,0.8055388320
0.0036572600,669,317,7,0.6784989858,0.9896449704,0.8050541516
0.0036279093,669,318,7,0.6778115502,0.9896449704,0.8045700541
0.0036263207,669,319,7,0.6771255061,0.9896449704,0.8040865385
0.0035996109,669,320,7,0.6764408493,0.9896449704,0.8036036036
0.0035790917,670,320,6,0.6767676768,0.9911242604,0.8043217287
0.0035600960,670,321,6,0.6760847629,0.9911242604,0.8038392322
0.0035583116,671,321,5,0.6764112903,0.9926035503,0.8045563549
0.0035394076,671,322,5,0.6757301108,0.9926035503,0.8040742960
0.0035290096,671,323,5,0.6750503018,0.9926035503,0.8035928144
0.0035175984,671,324,5,0.6743718593,0.9926035503,0.8031119090
0.0035093767,671,325,5,0.6736947791,0.9926035503,0.8026315789
0.0034828468,671,326,5,0.6730190572,0.9926035503,0.8021518231
0.0034651817,671,327,5,0.6723446894,0.9926035503,0.8016726404
0.0034601926,672,327,4,0.6726726727,0.9940828402,0.8023880597
0.0034522731,672,328,4,0.6720000000,0.9940828402,0.8019093079
0.0034421594,672,329,4,0.6713286713,0.9940828402,0.8014311270
0.0034413286,672,330,4,0.6706586826,0.9940828402,0.8009535161
0.0034137231,672,331,4,0.6699900299,0.9940828402,0.8004764741
0.0033751847,672,332,4,0.6693227092,0.9940828402,0.8000000000
0.0033622426,672,333,4,0.6686567164,0.9940828402,0.7995240928
0.0033572342,672,334,4,0.6679920477,0.9940828402,0.7990487515
0.0033562370,672,335,4,0.6673286991,0.9940828402,0.7985739750
0.0033508851,672,336,4,0.6666666667,0.9940828402,0.7980997625
0.0033308056,672,337,4,0.6660059465,0.9940828402,0.7976261128
0.0033253438,672,338,4,0.6653465347,0.9940828402,0.7971530249
0.0033166360,672,339,4,0.6646884273,0.9940828402,0.7966804979
0.0033006740,673,339,3,0.6650197628,0.9955621302,0.7973933649
0.0032978018,673,340,3,0.6643632774,0.9955621302,0.7969212552
0.0032919261,673,341,3,0.6637080868,0.9955621302,0.7964497041
0.0032641250,673,342,3,0.6630541872,0.9955621302,0.7959787108
0.0032386808,673,343,3,0.6624015748,0.9955621302,0.7955082742
0.0031703040,673,344,3,0.6617502458,0.9955621302,0.7950383934
0.0031590916,673,345,3,0.6611001965,0.9955621302,0.7945690673
0.0031415517,673,346,3,0.6604514230,0.9955621302,0.7941002950
0.0031362458,673,347,3,0.6598039216,0.9955621302,0.7936320755
0.0031316527,673,348,3,0.6591576885,0.9955621302,0.7931644078
0.0031171374,673,349,3,0.6585127202,0.9955621302,0.7926972909
0.0031153224,673,350,3,0.6578690127,0.9955621302,0.7922307240
0.0031116742,673,351,3,0.6572265625,0.9955621302,0.7917647059
0.0030980161,673,352,3,0.6565853659,0.9955621302,0.7912992357
0.0030890708,673,353,3,0.6559454191,0.9955621302,0.7908343126
0.0030780055,673,354,3,0.6553067186,0.9955621302,0.7903699354
0.0030712837,673,355,3,0.6546692607,0.9955621302,0.7899061033
0.0030539047,673,356,3,0.6540330418,0.9955621302,0.7894428152
0.0030501669,673,357,3,0.6533980583,0.9955621302,0.7889800703
0.0030469904,673,358,3,0.6527643065,0.9955621302,0.7885178676
0.0030414332,673,359,3,0.6521317829,0.9955621302,0.7880562061
0.0030305265,673,360,3,0.6515004840,0.9955621302,0.7875950848
0.0029958128,673,361,3,0.6508704062,0.9955621302,0.7871345029
0.0029883322,673,362,3,0.6502415459,0.9955621302,0.7866744594
0.0029671171,673,363,3,0.6496138996,0.9955621302,0.7862149533
0.0029530581,673,364,3,0.6489874638,0.9955621302,0.7857559837
0.0029521005,673,365,3,0.6483622351,0.9955621302,0.7852975496
0.0029358338,673,366,3,0.6477382098,0.9955621302,0.7848396501
0.0029312342,673,367,3,0.6471153846,0.9955621302,0.7843822844
0.0029295189,673,368,3,0.6464937560,0.9955621302,0.7839254514
0.0028969294,673,369,3,0.6458733205,0.9955621302,0.7834691502
0.0028794813,673,370,3,0.6452540748,0.9955621302,0.7830133799
